Rank,LastName,FirstName,Team,Pos,GP,TOI,GF,GA,GF60,GA60,GF%,TM GF60,TM GA60,TM GF%,GF60 RelTM,GA60 RelTM,GF% RelTM,GF60 Rel,GA60 Rel,GF% Rel,Opp GF60,Opp GA60,Opp GF%,SF,SA,Sh%,Sv%,PDO,TM Sh%,TM Sv%,Sh% RelTM,Sv% RelTM,Sh% Rel,Sv% Rel,Opp Sh%,Opp Sv%,CF,CA,CF60,CA60,CF%,CF60 RelTM,CA60 RelTM,CF% RelTM,CF60 Rel,CA60 Rel,CF% Rel,Opp CF60,Opp CA60,Opp CF%,CSh%,CSv%,CPDO,TM CSh%,TM CSv%,CSh% RelTM,CSv% RelTM,CSh% Rel,CSv% Rel,Opp CSh%,Opp CSv%,%ofTeam TOI,%ofTeam GF,%ofTeam GA,%ofTeam CF,%ofTeam CA,%ofTeam OZFO,%ofTeam DZFO,%ofTeam NZFO,G,A,FirstA,Pts,Pri. Pts,Shots,iCorsi,iSh%,iCSh%,Goals per60,Assists per60,FirstA per60,Points per60,Pri.Pts  per60,Shots per60,iCorsi per60,IGP,IAP,IPP,IPPP,TotFO,NZFO,DZFO,OZFO,NZFO%,DZFO%,OZFO%
605,TALLINDER, HENRIK,Buffalo,D,128,2073.67,51,87,1.476,2.517,36.96,1.9726,2.2419,46.81,-0.497,0.2753,-9.85,-0.3291,0.1362,-6.16,2.2918,2.3001,49.91,899,1013,5.673,91.4117,97.0847,7.3474,91.9906,-1.6744,-0.5789,-1.1154,-0.4027,7.8474,92.1346,1666,1774,48.204,51.329,48.43,-0.954,0.222,-0.6,0.4617,-2.5102,1.43,54.8916,54.8634,50.01,3.0612,95.0958,98.157,4.0128,95.6133,-0.9516,-0.5174,-0.719,-0.4816,4.1751,95.8075,34.3899,30,35.6557,34.6074,33.3208,34.6642,34.2968,36.619,3,13,6,16,9,92,238,3.260869565,1.260504202,0.0868,0.3761,0.1736,0.4629,0.2604,2.662,6.8864,5.88,25.49,31.37,17.65,1933,743,617,573,38.4377,31.9193,29.643
606,EHRHOFF, CHRISTIAN,Buffalo,D,192,3326.33,127,137,2.291,2.471,48.11,1.9384,2.2593,46.18,0.3524,0.2119,1.93,0.5831,0.2533,4.6,2.285,2.2632,50.24,1659,1755,7.6552,92.1937,99.8489,7.3869,92.785,0.2683,-0.5912,0.7208,-0.8295,7.8602,92.1876,2985,3180,53.843,57.36,48.42,4.7284,-0.2251,2.39,7.8812,-1.2737,4.48,54.6117,54.2078,50.19,4.2546,95.6918,99.9464,3.9467,96.0766,0.3079,-0.3848,0.5392,-0.5255,4.184,95.8249,36.5994,43.6426,39.1429,40.3433,36.0913,37.0861,35.8304,37.2048,8,36,18,44,26,244,539,3.278688525,1.484230056,0.1443,0.6494,0.3247,0.7937,0.469,4.4012,9.7224,6.3,28.35,34.65,20.47,3116,1150,1014,952,36.9063,32.5417,30.552
607,MOORE, JOHN,NY Rangers,D,171,2297.95,69,83,1.802,2.167,45.39,2.2327,2.1793,50.61,-0.4311,-0.0122,-5.21,-0.3936,-0.1117,-3.67,2.1393,2.211,49.18,1096,1162,6.2956,92.8571,99.1527,7.737,92.5099,-1.4414,0.3473,-1.0189,0.4982,7.5363,92.2709,1983,2113,51.777,55.171,48.41,-1.1022,1.8383,-1.37,-2.4236,1.6397,-1.9,53.1111,53.7385,49.71,3.4796,96.0719,99.5515,4.2224,95.9137,-0.7428,0.1583,-0.5706,0.3289,4.0279,95.8857,28.5893,24.7312,27.5748,27.6646,29.2093,29.3964,23.2202,25.6742,6,17,9,23,15,179,388,3.351955307,1.546391753,0.1567,0.4439,0.235,0.6005,0.3917,4.6737,10.1308,8.7,24.64,33.33,21.74,1952,714,561,677,36.5779,28.7398,34.6824
608,HALL, TAYLOR,Edmonton,F(LW),181,2665.93,130,126,2.926,2.836,50.78,2.0771,2.5099,45.28,0.8487,0.3259,5.5,1.1894,0.3742,9.42,2.2839,2.1913,51.03,1357,1414,9.58,91.0891,100.6691,8.0231,92.0117,1.5568,-0.9225,2.467,-0.9963,7.8068,92.2939,2458,2622,55.32,59.011,48.39,6.4827,-0.4324,3.28,8.4177,-0.3216,4.24,54.8665,53.4317,50.66,5.2889,95.1945,100.4834,4.2531,95.7777,1.0357,-0.5832,1.5868,-0.6568,4.1626,95.8988,31.2161,43.3333,34.3324,34.8652,31.0995,35.885,25.1478,33.1673,41,76,47,117,88,428,754,9.579439252,5.437665782,0.9228,1.7105,1.0578,2.6332,1.9805,9.6326,16.9697,31.54,58.46,90,67.69,2448,999,638,811,40.8088,26.0621,33.1291
609,STECKEL, DAVID,Anaheim,F(C),116,1082.02,25,40,1.386,2.218,38.46,2.1105,2.3594,47.22,-0.7242,-0.1414,-8.75,-1.045,-0.2395,-11.27,2.2053,2.2519,49.48,465,455,5.3763,91.2088,96.5851,8.2113,92.2122,-2.8349,-1.0034,-3.1845,-0.6678,7.6561,92.1993,905,966,50.184,53.567,48.37,0.0354,-5.3798,2.4,-5.9074,-4.0756,-0.95,53.9757,53.992,49.99,2.7624,95.8592,98.6216,4.2085,95.9973,-1.4461,-0.1381,-1.5722,0.1228,4.0858,95.8291,19.1595,11.9048,17.6211,17.4947,18.0493,19.0983,27.8718,19.332,6,11,6,17,12,101,174,5.940594059,3.448275862,0.3327,0.61,0.3327,0.9427,0.6654,5.6007,9.6487,24,44,68,48,1148,382,461,305,33.2753,40.1568,26.5679
610,BANG, DANIEL,Nashville,F(LW),8,97.95,3,5,1.838,3.063,37.5,2.1387,2.3689,47.45,-0.3011,0.6939,-9.95,0.0947,0.1578,0,2.2994,2.1184,52.05,39,47,7.6923,89.3617,97.054,8.081,91.7711,-0.3887,-2.4094,1.2637,-0.4342,7.9239,92.401,73,78,44.717,47.779,48.34,-3.4939,-7.1347,1.59,-0.9878,-6.4461,2.61,53.8037,51.1911,51.24,4.1096,93.5897,97.6993,4.4362,95.6862,-0.3266,-2.0964,0.296,-1.0531,4.2738,95.8618,24.0211,25,25,23.6246,21.7877,41.9355,15.9091,30.1471,0,2,1,2,1,13,24,0,0,0,1.2251,0.6126,1.2251,0.6126,7.9632,14.7014,0,66.67,66.67,33.33,101,41,21,39,40.5941,20.7921,38.6139
611,CHIMERA, JASON,Washington,F(LW),211,2594.67,104,106,2.405,2.451,49.52,2.2222,2.0635,51.85,0.1827,0.3876,-2.33,0.2734,0.2475,0.36,2.302,2.2997,50.02,1275,1369,8.1569,92.2571,100.414,8.2045,92.9058,-0.0476,-0.6487,0.2023,-0.3583,7.9,92.09,2327,2488,53.81,57.533,48.33,1.0445,2.5152,-0.63,1.5149,1.8001,-0.08,54.6377,54.3387,50.14,4.4693,95.7395,100.2088,4.2114,96.2493,0.2578,-0.5098,0.3933,-0.3065,4.2132,95.7678,25.7353,28.1081,27.8215,26.2849,26.3476,24.2897,27.4917,28.9143,30,43,27,73,57,404,608,7.425742574,4.934210526,0.6937,0.9943,0.6244,1.6881,1.3181,9.3422,14.0596,28.85,41.35,70.19,54.81,2546,1012,833,701,39.7486,32.718,27.5334
612,ELLER, LARS,Montreal,F(C),202,2517.62,85,101,2.026,2.407,45.7,2.2217,2.1359,50.98,-0.196,0.2711,-5.29,-0.3324,0.2425,-6.44,2.27,2.286,49.82,1134,1227,7.4956,91.7685,99.2641,8.0244,92.6749,-0.5288,-0.9064,-0.7991,-0.8285,7.8286,92.1893,2242,2399,53.431,57.173,48.31,0.489,0.2183,0.13,-0.9207,0.1636,-0.5,54.3885,54.3724,50.01,3.7913,95.7899,99.5812,4.1964,96.2498,-0.4052,-0.4599,-0.5474,-0.4132,4.1737,95.7956,26.9654,24.0793,29.1066,26.6302,27.0219,25.1145,26.1517,24.6398,25,40,24,65,49,290,555,8.620689655,4.504504505,0.5958,0.9533,0.572,1.5491,1.1678,6.9113,13.2268,29.41,47.06,76.47,57.65,2268,855,755,658,37.6984,33.2892,29.0123
613,KOSTITSYN, ANDREI,Nashville,F(LW),72,943.033,44,39,2.799,2.481,53.01,2.1018,2.1942,48.92,0.6976,0.2871,4.09,0.5295,0.0894,4.32,2.2875,2.2366,50.56,449,470,9.7996,91.7021,101.5017,7.7055,92.3954,2.0941,-0.6932,1.5476,0.0854,7.8316,92.1972,842,902,53.572,57.389,48.28,1.6473,1.417,0.16,1.6073,2.3982,-0.31,54.7376,53.5492,50.55,5.2257,95.6763,100.902,4.0479,96.0798,1.1778,-0.4035,0.8574,0.026,4.1789,95.8233,27.7261,32.1168,28.4672,28.3406,28.5895,27.7717,22.1106,26.7872,11,19,9,30,20,110,204,10,5.392156863,0.6999,1.2089,0.5726,1.9087,1.2725,6.9987,12.9794,25,43.18,68.18,45.45,799,326,220,253,40.801,27.5344,31.6646
614,WEBER, SHEA,Nashville,D,205,3970.62,157,148,2.372,2.236,51.48,2.1437,2.3632,47.56,0.2288,-0.1267,3.91,0.2877,-0.1576,4.93,2.3859,2.2105,51.91,1925,1943,8.1558,92.3829,100.5387,8.0692,91.8283,0.0867,0.5546,0.1174,0.7076,8.0311,92.2394,3418,3664,51.649,55.367,48.26,3.0108,0.6065,1.22,4.1987,1.1131,1.61,55.5278,53.1948,51.07,4.5933,95.9607,100.554,4.4073,95.6845,0.186,0.2762,0.1998,0.3733,4.2968,95.8446,39.763,42.8962,38.1443,41.8104,40.2505,44.3808,47.7335,47.8119,16,40,19,56,35,333,674,4.804804805,2.37388724,0.2418,0.6044,0.2871,0.8462,0.5289,5.032,10.1848,10.19,25.48,35.67,22.29,4426,1617,1569,1240,36.5341,35.4496,28.0163
615,ORPIK, BROOKS,Pittsburgh,D,191,3390.52,155,142,2.743,2.513,52.19,2.6199,2.1596,54.82,0.123,0.3533,-2.63,0.0709,0.4241,-3.94,2.3292,2.2981,50.34,1566,1610,9.8978,91.1801,101.0779,8.3166,92.1155,1.5813,-0.9354,1.4866,-1.0517,7.9434,92.1253,2927,3138,51.797,55.531,48.26,-5.7931,3.2221,-4.14,-5.6189,4.18,-4.53,54.9927,54.4993,50.23,5.2955,95.4748,100.7703,4.5493,95.8715,0.7462,-0.3967,0.6418,-0.4575,4.2354,95.7832,37.4677,38.0835,41.8879,35.0875,39.3184,36.158,41.5721,42.2825,4,30,11,34,15,115,303,3.47826087,1.320132013,0.0708,0.5309,0.1947,0.6017,0.2654,2.0351,5.362,2.58,19.35,21.94,9.68,3388,1419,1026,943,41.8831,30.2834,27.8335
616,STUART, MARK,Winnipeg,D,191,2755.9,100,102,2.177,2.221,49.5,2.3733,2.5648,48.06,-0.1962,-0.3441,1.44,-0.2121,-0.3291,1.13,2.2357,2.2719,49.6,1252,1321,7.9872,92.2786,100.2658,7.9776,91.2829,0.0096,0.9957,0.1056,0.9103,7.7653,92.1945,2518,2700,54.821,58.783,48.26,-0.6955,3.9368,-2.05,-1.6519,3.2737,-2.17,53.9897,54.5014,49.76,3.9714,96.2222,100.1936,4.275,95.3236,-0.3036,0.8986,-0.2594,0.8156,4.1411,95.8315,30.2533,28.3286,27.4194,29.6305,31.4759,28.5878,29.856,29.2308,5,22,9,27,14,159,414,3.144654088,1.207729469,0.1089,0.479,0.1959,0.5878,0.3048,3.4617,9.0134,5,22,27,14,2445,931,767,747,38.0777,31.3701,30.5521
617,LILES, JOHN-MICHAEL,Carolina,D,139,2254.97,78,86,2.075,2.288,47.56,2.358,2.5497,48.05,-0.2826,-0.2614,-0.49,-0.451,-0.3061,-1.78,2.2112,2.261,49.44,1047,1077,7.4499,92.0149,99.4648,8.4446,92.0136,-0.9947,0.0012,-1.514,-0.0102,7.6626,92.2101,2012,2158,53.535,57.42,48.25,-0.5833,-2.8364,0.93,-1.4355,-3.0519,0.63,54.0911,54.1437,49.98,3.8767,96.0148,99.8915,4.3571,95.7686,-0.4804,0.2463,-0.7193,0.305,4.0879,95.8241,33.7963,29.5455,31.0469,33.2068,32.6475,35.5165,32.6601,33.5179,5,18,8,23,13,139,297,3.597122302,1.683501684,0.133,0.4789,0.2129,0.612,0.3459,3.6985,7.9026,6.41,23.08,29.49,16.67,2117,787,663,667,37.1752,31.3179,31.5068
618,FISTRIC, MARK,Anaheim,D,119,1615.17,53,47,1.969,1.746,53,2.2797,2.3365,49.38,-0.3108,-0.5905,3.62,-0.4545,-0.8145,4.38,2.1719,2.191,49.78,682,716,7.7713,93.4358,101.2071,8.1121,91.9916,-0.3408,1.4442,-0.3576,1.8023,7.5634,92.3011,1365,1466,50.707,54.459,48.22,-2.7562,-1.32,-0.72,-4.4048,-4.2803,-0.19,53.8264,53.5842,50.11,3.8828,96.794,100.6768,4.264,95.8112,-0.3812,0.9828,-0.5143,1.1531,4.035,95.9111,29.0921,25,21.8605,27.4041,27.5564,27.9156,29.9419,26.8392,0,11,5,11,5,58,162,0,0,0,0.4086,0.1857,0.4086,0.1857,2.1546,6.018,0,20.75,20.75,9.43,1494,529,515,450,35.4083,34.4712,30.1205
619,BOEDKER, MIKKEL,Arizona,F(LW),212,2799.52,98,101,2.1,2.165,49.25,2.3489,2.2035,51.6,-0.2485,-0.0389,-2.35,-0.2248,0.086,-3.55,2.2775,2.2087,50.77,1315,1424,7.4525,92.9073,100.3598,7.7586,92.6751,-0.3062,0.2322,-0.2148,-0.182,7.8417,92.2399,2454,2636,52.595,56.495,48.21,-4.2087,1.4978,-2.6,-4.7695,1.4152,-2.8,54.5142,53.5531,50.44,3.9935,96.1684,100.1619,4.1351,95.9934,-0.1417,0.1751,-0.0598,-0.0577,4.1777,95.8756,27.7116,25.7218,28.5311,26.0068,28.2227,26.9257,25.8916,28.1259,25,45,22,70,47,273,486,9.157509158,5.144032922,0.5358,0.9645,0.4715,1.5003,1.0073,5.851,10.4161,25.51,45.92,71.43,47.96,2497,974,726,797,39.0068,29.0749,31.9183
620,MURPHY, RYAN,Carolina,D,52,777.183,21,31,1.621,2.393,40.38,2.2113,2.4735,47.2,-0.5901,-0.0803,-6.82,-0.546,0.0163,-7.31,2.1833,2.2436,49.32,383,449,5.483,93.0958,98.5788,7.4281,91.9055,-1.9451,1.1903,-1.9244,1.0212,7.6973,92.1482,755,812,58.287,62.688,48.18,1.6579,5.4292,-1.54,0.7162,5.2216,-1.86,52.938,53.6838,49.65,2.7815,96.1823,98.9638,3.9049,95.6801,-1.1234,0.5022,-0.983,0.3185,4.1243,95.8208,31.1663,25.3012,31.3131,31.4321,33.0619,34.9323,23.1283,29.5954,1,7,6,8,7,69,149,1.449275362,0.67114094,0.0772,0.5404,0.4632,0.6176,0.5404,5.3269,11.5031,4.76,33.33,38.1,33.33,713,256,173,284,35.9046,24.2637,39.8317
621,WIDEMAN, DENNIS,Calgary,D,174,3092.48,120,147,2.328,2.852,44.94,2.1601,2.3426,47.97,0.1682,0.5095,-3.03,0.283,0.3978,-0.51,2.2204,2.2291,49.9,1491,1566,8.0483,90.613,98.6613,7.9813,91.9385,0.067,-1.3254,0.3097,-0.5886,7.69,92.2246,2775,2986,53.84,57.934,48.17,2.0483,2.3825,-0.08,3.0389,2.9058,0.17,54.0663,53.6598,50.19,4.3243,95.077,99.4013,4.1707,95.7831,0.1537,-0.706,0.2984,-0.4629,4.1068,95.8459,36.9338,40,40.4959,38.297,38.1402,41.2362,35.8015,34.6245,8,33,15,41,23,232,509,3.448275862,1.571709234,0.1552,0.6403,0.291,0.7955,0.4462,4.5012,9.8756,6.67,27.5,34.17,19.17,2940,1028,938,974,34.966,31.9048,33.1293
622,REGEHR, ROBYN,Los Angeles,D,196,2998.68,80,101,1.601,2.021,44.2,2.2102,2.0902,51.4,-0.6095,-0.0693,-7.2,-0.7531,0.1784,-11.89,2.334,2.3021,50.34,1364,1484,5.8651,93.1941,99.0592,7.518,92.5539,-1.6529,0.6402,-1.913,-0.0544,7.9691,92.0919,2508,2700,50.182,54.024,48.16,-5.8319,2.206,-3.79,-8.1903,3.5907,-5.49,55.0046,54.593,50.19,3.1898,96.2593,99.4491,3.9458,95.9663,-0.756,0.293,-0.8426,-0.0873,4.2432,95.7832,32.5293,24.6914,34.589,29.3025,34.0565,31.2656,35.2734,33.9727,2,17,6,19,8,129,301,1.550387597,0.664451827,0.04,0.3401,0.1201,0.3802,0.1601,2.5811,6.0226,2.5,21.25,23.75,10,2825,1045,903,877,36.9911,31.9646,31.0442
623,GARDINER, JAKE,Toronto,D,167,2831.6,117,111,2.479,2.352,51.32,2.3878,2.629,47.6,0.0914,-0.2769,3.72,0.2573,-0.379,6.46,2.1788,2.2338,49.38,1336,1559,8.7575,92.8801,101.6376,8.8645,91.8063,-0.107,1.0737,0.3842,1.3177,7.6292,92.2704,2633,2835,55.792,60.072,48.15,4.2331,-1.8413,2.72,5.4305,-3.6202,4,53.5655,54.0322,49.78,4.4436,96.0847,100.5283,4.6312,95.7538,-0.1876,0.3308,0.0318,0.3724,4.0676,95.8658,35.322,37.8641,31.9885,37.6951,33.9969,33.9228,29.0741,29.7521,12,26,13,38,25,160,380,7.5,3.157894737,0.2543,0.5509,0.2755,0.8052,0.5297,3.3903,8.052,10.26,22.22,32.48,21.37,2378,864,785,729,36.3331,33.0109,30.656
624,SULZER, ALEXANDER,Buffalo,D,69,1067.45,44,35,2.473,1.967,55.7,2.055,2.3537,46.61,0.4182,-0.3864,9.08,0.1683,-0.6901,9.25,2.2312,2.2499,49.79,505,564,8.7129,93.7943,102.5072,7.4307,92.4154,1.2822,1.3789,0.2636,1.8868,7.7388,92.2699,969,1044,54.466,58.682,48.14,3.509,1.9439,0.82,3.8663,0.8689,1.46,54.3827,54.6877,49.86,4.5408,96.6475,101.1883,4.0328,95.8516,0.508,0.7959,-0.0144,1.2441,4.1029,95.8859,32.5432,34.1085,26.3158,34.1799,32.8715,33.1169,32.6198,34.7064,6,6,2,12,8,55,137,10.90909091,4.379562044,0.3373,0.3373,0.1124,0.6745,0.4497,3.0915,7.7006,13.64,13.64,27.27,18.18,1022,396,320,306,38.7476,31.3112,29.9413
625,GIONTA, BRIAN,Montreal,F(RW),160,2186.65,74,73,2.031,2.003,50.34,2.1808,2.2723,48.97,-0.1503,-0.2692,1.37,-0.3531,-0.126,-2.48,2.3754,2.2967,50.84,986,1087,7.5051,93.2843,100.7894,7.7734,92.3277,-0.2683,0.9566,-0.7514,0.8501,8.0223,92.1831,1932,2082,53.013,57.128,48.13,-0.6124,-0.6802,0.01,-2.516,0.6395,-1.44,55.4642,54.6521,50.37,3.8302,96.4938,100.324,4.0667,96.0693,-0.2365,0.4244,-0.4623,0.2627,4.2828,95.7976,29.6612,26.4286,28.4047,28.703,29.8966,26.7233,33.6797,33.0216,24,28,20,52,44,295,552,8.13559322,4.347826087,0.6585,0.7683,0.5488,1.4268,1.2073,8.0946,15.1465,32.43,37.84,70.27,59.46,2262,918,778,566,40.5836,34.3943,25.0221
626,JURCINA, MILAN,NY Islanders,D,65,1010.82,26,57,1.543,3.383,31.33,2.2203,2.4257,47.79,-0.677,0.9577,-16.46,-0.6047,1.1253,-17.42,2.2282,2.2586,49.66,496,508,5.2419,88.7795,94.0214,7.8558,91.6808,-2.6138,-2.9013,-2.1796,-3.2205,7.7467,92.222,928,1000,55.084,59.358,48.13,2.771,2.5959,0.17,3.56,2.8769,0.43,54.0778,54.4836,49.81,2.8017,94.3,97.1017,4.2443,95.7265,-1.4426,-1.4265,-1.3672,-1.702,4.1203,95.8545,31.691,25,41.0072,33.1547,32.7761,32.596,30.6987,29.4626,1,6,3,7,4,99,213,1.01010101,0.469483568,0.0594,0.3561,0.1781,0.4155,0.2374,5.8764,12.6432,3.85,23.08,26.92,15.38,855,307,268,280,35.9064,31.345,32.7485
627,ALLEN, BRYAN,Anaheim,D,191,2968.02,113,110,2.284,2.224,50.67,2.289,2.2618,50.3,-0.0047,-0.0381,0.37,-0.2257,0.0892,-3.37,2.2399,2.2493,49.89,1352,1454,8.358,92.4347,100.7927,7.9545,92.3137,0.4035,0.1209,-0.1827,-0.2926,7.7661,92.1685,2613,2820,52.823,57.008,48.09,-1.8661,0.6335,-1.15,-2.3083,0.0382,-1.09,54.1323,53.8007,50.15,4.3245,96.0993,100.4238,4.1855,95.9879,0.139,0.1114,-0.2283,-0.154,4.1378,95.8191,32.8332,30.7902,33.7423,31.897,32.848,30.2598,34.7128,34.0239,1,27,6,28,7,154,405,0.649350649,0.24691358,0.0202,0.5458,0.1213,0.566,0.1415,3.1132,8.1873,0.88,23.89,24.78,6.19,2884,1084,973,827,37.5867,33.7379,28.6755
628,BOYLE, BRIAN,NY Rangers,F(C),202,2250.58,60,73,1.6,1.946,45.11,2.2749,2.0133,53.05,-0.6753,-0.0671,-7.94,-0.7171,-0.0047,-9.17,2.2546,2.302,49.48,1053,1036,5.698,92.9537,98.6517,7.8002,92.8527,-2.1022,0.1009,-1.8218,-0.0513,7.834,92.088,1915,2067,51.053,55.106,48.09,-2.7109,1.0644,-1.78,-5.4577,1.586,-3.27,54.0281,54.4191,49.82,3.1332,96.4683,99.6015,4.2312,96.2745,-1.0981,0.1938,-0.9664,0.1135,4.1729,95.7699,23.3662,17.3913,23.3227,21.5969,23.8932,13.9909,35.8787,23.6705,18,22,11,40,29,313,540,5.750798722,3.333333333,0.4799,0.5865,0.2933,1.0664,0.7731,8.3445,14.3963,30,36.67,66.67,48.33,2152,770,982,400,35.7807,45.632,18.5874
629,ROME, AARON,Dallas,D,95,1240.22,39,53,1.887,2.564,42.39,2.3381,2.1806,51.74,-0.4513,0.3834,-9.35,-0.7161,0.4596,-12.9,2.1022,2.1939,48.93,553,620,7.0524,91.4516,98.504,8.0695,92.5248,-1.0171,-1.0732,-1.9687,-1.1936,7.4806,92.3236,1082,1168,52.346,56.506,48.09,-3.111,2.66,-2.65,-4.0872,4.1716,-3.8,52.7001,53.8515,49.46,3.6044,95.4623,99.0667,4.2161,95.9503,-0.6116,-0.4879,-1.0079,-0.5165,3.989,95.9261,27.619,21.6667,31.7365,26.1416,29.1781,24.5468,29.8643,25.2874,3,9,4,12,7,58,162,5.172413793,1.851851852,0.1451,0.4354,0.1935,0.5805,0.3387,2.806,7.8373,7.69,23.08,30.77,17.95,1117,396,396,325,35.4521,35.4521,29.0958
630,KUBINA, PAVEL,Philadelphia,D,69,1088.43,47,52,2.591,2.867,47.47,2.3752,2.529,48.43,0.2156,0.3375,-0.96,-0.081,0.4976,-5.53,2.1938,2.2798,49.04,506,530,9.2885,90.1887,99.4772,8.4134,91.3337,0.8752,-1.145,-0.0205,-1.0804,7.6042,92.1792,952,1028,52.479,56.669,48.08,-0.3016,1.2184,-0.69,-1.5643,4.0025,-2.56,54.1514,54.4815,49.85,4.937,94.9416,99.8786,4.5002,95.4391,0.4368,-0.4975,-0.007,-0.5605,4.0512,95.8154,33.3192,32.6389,37.6812,32.6699,34.966,30.9386,32.7623,32.0325,3,10,5,13,8,57,127,5.263157895,2.362204724,0.1654,0.5513,0.2756,0.7166,0.441,3.1421,7.0009,6.38,21.28,27.66,17.02,967,394,306,267,40.7446,31.6443,27.6112
631,GOLOUBEF, CODY,Columbus,D,17,206.133,4,5,1.164,1.455,44.44,2.1909,2.2423,49.42,-1.0266,-0.7869,-4.98,-1.5038,-1.0075,-7.56,2.1734,2.221,49.46,95,85,4.2105,94.1176,98.3281,8.0025,92.4052,-3.7919,1.7124,-6.6681,2.5684,7.5394,92.2144,150,162,43.661,47.154,48.08,-6.6046,-5.9013,-0.57,-1.2863,-6.7214,2.59,54.2441,53.6324,50.28,2.6667,96.9136,99.5803,4.3586,95.7737,-1.6919,1.1399,-3.2694,1.485,4.0066,95.8589,26.0659,13.3333,17.2414,25.5102,23.5808,29.6804,24.5968,23.1047,1,0,0,1,1,15,19,6.666666667,5.263157895,0.2911,0,0,0.2911,0.2911,4.3661,5.5304,25,0,25,25,190,64,61,65,33.6842,32.1053,34.2105
632,HUSKINS, KENT,Philadelphia,D,44,608.583,20,17,1.972,1.676,54.05,2.2321,1.9777,53.02,-0.2603,-0.3016,1.03,-0.6766,-0.5172,-0.65,2.1904,2.2775,49.03,267,280,7.4906,93.9286,101.4192,7.6256,92.5923,-0.1349,1.3363,-1.1814,2.3546,7.7041,92.1643,507,548,49.985,54.027,48.06,-4.5546,3.5456,-3.88,-4.5147,2.5483,-3.37,53.5168,54.6416,49.48,3.9448,96.8978,100.8426,4.0927,96.0824,-0.1479,0.8154,-0.9148,1.1583,4.0929,95.832,29.5644,23.8095,24.2857,27.7961,30.5804,30.2326,28.2187,29.6403,2,6,1,8,3,17,53,11.76470588,3.773584906,0.1972,0.5915,0.0986,0.7887,0.2958,1.676,5.2252,10,30,40,15,548,206,160,182,37.5912,29.1971,33.2117
633,CORRADO, FRANK,Vancouver,D,18,222.167,6,8,1.62,2.161,42.86,2.078,2.1855,48.74,-0.4576,-0.0249,-5.88,-0.2327,-0.7118,3.64,2.1643,2.2091,49.49,120,123,5,93.4959,98.4959,7.2679,92.4629,-2.2679,1.0331,-1.25,2.5868,7.8462,92.2169,210,227,56.714,61.305,48.05,1.5597,8.2438,-2.91,-0.7316,2.655,-1.43,52.1992,54.0702,49.12,2.8571,96.4758,99.3329,3.7676,95.8813,-0.9104,0.5945,-0.3687,1.3731,4.1462,95.9144,25.5442,23.0769,20.5128,25.3012,26.3953,28.7938,21.7822,25.1724,1,0,0,1,1,21,50,4.761904762,2,0.2701,0,0,0.2701,0.2701,5.6714,13.5034,16.67,0,16.67,16.67,213,73,66,74,34.2723,30.9859,34.7418
634,HANDZUS, MICHAL,Chicago,F(C),165,1825.17,53,63,1.742,2.071,45.69,2.3811,2.1535,52.51,-0.6388,-0.0825,-6.82,-0.7295,0.0818,-9.72,2.2038,2.2184,49.83,860,861,6.1628,92.6829,98.8457,7.6843,92.1309,-1.5215,0.552,-1.3454,0.2741,7.7631,92.2737,1547,1673,50.856,54.998,48.04,-6.678,2.972,-4.47,-9.837,4.9605,-6.77,53.2157,53.7959,49.73,3.426,96.2343,99.6603,4.1387,95.8606,-0.7127,0.3737,-0.6467,0.2099,4.1412,95.8763,23.0513,17.4342,23.7736,20.0649,24.7705,22.9839,23.842,22.5185,10,28,20,38,30,146,231,6.849315068,4.329004329,0.3287,0.9205,0.6575,1.2492,0.9862,4.7996,7.5938,18.87,52.83,71.7,56.6,1703,608,525,570,35.7017,30.828,33.4703
635,MCNABB, BRAYDEN,Buffalo,D,37,548.683,18,15,1.968,1.64,54.55,2.0501,2.3832,46.24,-0.0817,-0.7429,8.3,0.0527,-0.7795,10.36,2.193,2.3379,48.4,233,275,7.7253,94.5455,102.2708,7.4679,92.3253,0.2574,2.2202,0.8413,2.3886,7.6968,92.0733,452,489,49.427,53.473,48.03,-1.5751,-3.3722,0.74,-1.6915,-2.838,0.45,53.844,54.9156,49.51,3.9823,96.9325,100.9148,4.0196,95.8076,-0.0373,1.1249,0.2348,1.2297,4.0729,95.7427,31.5544,32.1429,23.8095,30.8322,30.4483,31.9743,34.4398,28.0069,0,7,2,7,2,28,67,0,0,0,0.7655,0.2187,0.7655,0.2187,3.0619,7.3266,0,38.89,38.89,11.11,478,163,166,149,34.1004,34.728,31.1715
