PLAYER,TEAM,CLAUSE,EXPIRY,AGE,POS,,GP,G,A,P,+/-,TOI,W,L,SO,GAA,Sv%,,SALARY,CAP HIT ▾
976. Vaclav Karabacek,Buffalo Sabres,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$640,556","$695,000"
977. Josh Wesley,Calgary Flames,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$695,000"
978. Jan Kostalek,Winnipeg Jets,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$685,000","$693,333"
979. Tobias Lindberg,Montreal Canadiens,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$685,000","$693,333"
980. Viktor Loov,Nashville Predators,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$692,500"
981. Riley Barber,Nashville Predators,,RFA,23,RW,,3,0,0,0,0,08:34,-,-,-,-,-,,"$667,500","$692,500"
982. Grayson Downing,Winnipeg Jets,,RFA,25,C,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$692,500"
983. Dylan Labbe,Chicago Blackhawks,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$692,500"
984. Nick Moutrey,Chicago Blackhawks,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$692,500"
985. Ryan Kujawinski,Pittsburgh Penguins,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$692,500"
986. Juuse Saros,Los Angeles Kings,,RFA,22,G,,21,-,-,-,-,-,10,8,1,2.35,.923,,"$667,500","$692,500"
987. Hunter Smith,New York Islanders,,RFA,21,RW,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$692,500"
988. Dominik Simon,Minnesota Wild,,RFA,22,C,,2,0,1,1,-1,13:02,-,-,-,-,-,,"$667,500","$692,500"
989. Michael Bunting,Washington Capitals,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$692,500"
990. Daniel Sprong,Washington Capitals,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$692,500"
991. Nick Ebert,New Jersey Devils,,UFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$766,250","$691,667"
992. Jacob Moverare,New Jersey Devils,,RFA,18,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$691,667"
993. Garnet Hathaway,Dallas Stars,,RFA,25,RW,,26,1,4,5,0,09:08,-,-,-,-,-,,"$722,500","$690,000"
994. Ben Thomas,Detroit Red Wings,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$638,888","$690,000"
995. Jonne Tammela,New York Islanders,,RFA,19,"RW, LW",,0,0,0,0,0,,-,-,-,-,-,,$0,"$690,000"
996. Denis Malgin,Anaheim Ducks,,RFA,20,C,,47,6,4,10,-5,11:14,-,-,-,-,-,,"$640,000","$690,000"
997. William Carrier,Minnesota Wild,,RFA,22,LW,,41,5,3,8,-1,09:00,-,-,-,-,-,,"$650,000","$689,167"
998. Steve Michalek,Arizona Coyotes,,RFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$725,000","$687,500"
999. Connor Brown,Pittsburgh Penguins,,RFA,23,RW,,82,20,16,36,3,16:12,-,-,-,-,-,,"$650,000","$686,667"
1000. Troy Donnay,Florida Panthers,,UFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$686,667"
1001. Brayden Point,Calgary Flames,,RFA,21,C,,68,18,22,40,4,17:07,-,-,-,-,-,,"$667,500","$686,667"
1002. Dominic Turgeon,New York Rangers,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$686,667"
1003. Axel Holmström,San Jose Sharks,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$686,667"
1004. Vili Saarijärvi,Columbus Blue Jackets,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$686,667"
1005. Luke Opilka,San Jose Sharks,,RFA,20,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,$0,"$686,667"
1006. Andrew Nielsen,Boston Bruins,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$686,667"
1007. Chase Lang,Vancouver Canucks,,RFA,20,"RW, C",,0,0,0,0,0,,-,-,-,-,-,,"$635,000","$686,667"
1008. Steven Hodges,Ottawa Senators,,UFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$710,000","$685,000"
1009. Brycen Martin,Arizona Coyotes,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$635,000","$685,000"
1010. Alexandre Fortin,Vegas Golden Knights,,RFA,20,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,$0,"$685,000"
1011. Ben Betker,Montreal Canadiens,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$675,000","$683,333"
1012. Lucas Wallmark,Ottawa Senators,,RFA,21,C,,8,0,2,2,1,10:52,-,-,-,-,-,,"$675,000","$683,333"
1013. Sergei Boikov,Buffalo Sabres,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$635,000","$681,667"
1014. Nicolas Aube-Kubel,Winnipeg Jets,,RFA,21,RW,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$680,833"
1015. Joakim Ryan,Carolina Hurricanes,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$680,000"
1016. MacKenzie Weegar,Anaheim Ducks,,RFA,23,D,,3,0,0,0,0,17:26,-,-,-,-,-,,"$705,000","$680,000"
1017. Danick Martel,Ottawa Senators,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$680,000"
1018. Cole Bardreau,Vegas Golden Knights,,RFA,24,C,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$680,000"
1019. Joseph Labate,Tampa Bay Lightning,,RFA,24,C,,13,0,0,0,-2,06:45,-,-,-,-,-,,"$680,000","$680,000"
1020. Blake Coleman,Los Angeles Kings,,RFA,25,LW,,23,1,1,2,-7,12:50,-,-,-,-,-,,"$692,500","$680,000"
1021. Robbie Russo,Philadelphia Flyers,,RFA,24,D,,19,0,0,0,2,16:04,-,-,-,-,-,,"$692,500","$680,000"
1022. Dmytro Timashov,Chicago Blackhawks,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$680,000"
1023. Conor Garland,Florida Panthers,,RFA,21,RW,,0,0,0,0,0,,-,-,-,-,-,,"$660,000","$680,000"
1024. Julien Nantel,Edmonton Oilers,,RFA,20,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,"$630,000","$680,000"
1025. Reece Wilcox,Vancouver Canucks,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$642,500","$680,000"
1026. Ondrej Vala,Minnesota Wild,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$680,000"
1027. Josh Anderson,Columbus Blue Jackets,,RFA,23,RW,,78,17,12,29,12,12:01,-,-,-,-,-,,"$700,000","$678,333"
1028. Pavel Jenys,San Jose Sharks,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$678,333"
1029. Dysin Mayo,Colorado Avalanche,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$678,333"
1030. Tyrell Goulbourne,Detroit Red Wings,,RFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$652,500","$677,500"
1031. Justin Selman,Carolina Hurricanes,,RFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$640,000","$677,500"
1032. Ben Smith,Carolina Hurricanes,,UFA,29,"RW, C",,40,2,2,4,-7,10:46,-,-,-,-,-,,"$675,000","$675,000"
1033. Anthony Peluso,Pittsburgh Penguins,,UFA,28,RW,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$675,000"
1034. Curtis McKenzie,Vegas Golden Knights,,UFA,26,LW,,53,6,10,16,5,10:51,-,-,-,-,-,,"$700,000","$675,000"
1035. Jean-Francois Berube,Detroit Red Wings,,UFA,26,G,,14,-,-,-,-,-,3,2,0,3.42,.889,,"$675,000","$675,000"
1036. Matt Tennyson,Tampa Bay Lightning,,UFA,27,D,,45,0,6,6,-13,13:17,-,-,-,-,-,,"$675,000","$675,000"
1037. Trevor Carrick,Edmonton Oilers,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$675,000"
1038. Jeremy Smith,Buffalo Sabres,,UFA,28,G,,10,-,-,-,-,-,1,6,0,3.54,.888,,"$675,000","$675,000"
1039. Mason Geertsen,Arizona Coyotes,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$675,000"
1040. Ashton Sautner,New Jersey Devils,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$665,000","$675,000"
1041. Radel Fazleev,Philadelphia Flyers,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$652,500","$675,000"
1042. Joel Lowry,Montreal Canadiens,,UFA,25,LW,,0,0,0,0,0,,-,-,-,-,-,,"$682,500","$675,000"
1043. Jamie Phillips,Detroit Red Wings,,RFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$637,500","$675,000"
1044. Michael Carcone,Dallas Stars,,RFA,21,"LW, C",,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$675,000"
1045. Samuel Blais,Dallas Stars,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$647,500","$673,333"
1046. Brandon Baddock,Winnipeg Jets,,RFA,22,"LW, C",,0,0,0,0,0,,-,-,-,-,-,,"$620,000","$673,333"
1047. Ondrej Kase,Vancouver Canucks,,RFA,21,RW,,53,5,10,15,-1,11:47,-,-,-,-,-,,"$645,000","$670,000"
1048. Nicholas Paul,St. Louis Blues,,RFA,22,LW,,1,0,0,0,-2,16:29,-,-,-,-,-,,"$692,500","$670,000"
1049. Justin Bailey,Montreal Canadiens,,RFA,22,RW,,32,2,2,4,0,10:37,-,-,-,-,-,,"$692,500","$670,000"
1050. Austin Carroll,Ottawa Senators,,RFA,23,RW,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$670,000"
1051. James Lodge,Tampa Bay Lightning,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$668,333"
1052. Daniel Audette,Los Angeles Kings,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$640,000","$668,333"
1053. Alexandre Carrier,Calgary Flames,,RFA,20,D,,2,0,0,0,1,10:23,-,-,-,-,-,,$0,"$668,333"
1054. Anthony Richard,Los Angeles Kings,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$668,333"
1055. Connor Hellebuyck,Pittsburgh Penguins,,RFA,24,G,,56,-,-,-,-,-,26,19,4,2.89,.907,,"$692,500","$667,500"
1056. Tanner Kero,Los Angeles Kings,,RFA,25,C,,47,6,10,16,15,13:29,-,-,-,-,-,,"$667,500","$667,500"
1057. Erik Gustafsson,Montreal Canadiens,,RFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$667,500"
1058. Conor Sheary,Carolina Hurricanes,,RFA,25,LW,,61,23,30,53,24,15:56,-,-,-,-,-,,"$667,500","$667,500"
1059. Kevin Gravel,Nashville Predators,,RFA,25,D,,49,1,6,7,3,14:09,-,-,-,-,-,,"$667,500","$667,500"
1060. Nolan Valleau,Detroit Red Wings,,UFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$667,500"
1061. Patrick Bjorkstrand,Anaheim Ducks,,UFA,25,"RW, LW",,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$667,500"
1062. Ross Johnston,Philadelphia Flyers,,RFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$670,000","$666,667"
1063. Kurtis Gabriel,Detroit Red Wings,,RFA,24,RW,,13,0,1,1,0,05:49,-,-,-,-,-,,"$725,000","$666,667"
1064. Mark MacMillan,St. Louis Blues,,UFA,25,RW,,0,0,0,0,0,,-,-,-,-,-,,"$665,000","$665,000"
1065. Tyler Lewington,Minnesota Wild,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$638,000","$665,000"
1066. Mackenzie Skapski,Ottawa Senators,,UFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$705,000","$663,333"
1067. Zachary Pochiro,Washington Capitals,,UFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$663,333"
1068. Tim McGauley,Detroit Red Wings,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$663,333"
1069. Colby Sissons,Florida Panthers,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$663,333"
1070. Blake Pietila,New Jersey Devils,,RFA,24,LW,,10,0,1,1,-5,13:02,-,-,-,-,-,,"$675,000","$662,500"
1071. Philippe Desrosiers,Montreal Canadiens,,RFA,21,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$667,500","$661,667"
1072. Tyler Bertuzzi,Columbus Blue Jackets,,RFA,22,LW,,7,0,0,0,-1,09:06,-,-,-,-,-,,"$667,500","$661,667"
1073. Christopher Gibson,Nashville Predators,,RFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$660,000","$660,000"
1074. Jonathan Racine,Nashville Predators,,UFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$660,000","$660,000"
1075. Logan Shaw,Colorado Avalanche,,RFA,24,RW,,55,3,7,10,3,09:42,-,-,-,-,-,,"$660,000","$660,000"
1076. Zach Palmquist,Pittsburgh Penguins,,UFA,26,D,,0,0,0,0,0,,-,-,-,-,-,,"$660,000","$660,000"
1077. Lane Pederson,Vancouver Canucks,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$660,000"
1078. Josh Archibald,Carolina Hurricanes,,RFA,24,RW,,10,3,0,3,3,10:51,-,-,-,-,-,,"$667,500","$659,167"
1079. Joshua Brown,New York Islanders,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$635,000","$658,333"
1080. Brett Kulak,Pittsburgh Penguins,,RFA,23,D,,21,0,3,3,-3,14:14,-,-,-,-,-,,"$680,000","$656,667"
1081. Ryan Culkin,Detroit Red Wings,,UFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$680,000","$656,667"
1082. Ryan Graves,Detroit Red Wings,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$660,000","$656,667"
1083. Cavan Fitzgerald,San Jose Sharks,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,"$620,000","$656,667"
1084. Oliver Bjorkstrand,New Jersey Devils,,RFA,22,RW,,26,6,7,13,4,14:05,-,-,-,-,-,,"$600,000","$655,833"
1085. Antoine Bibeau,Arizona Coyotes,,RFA,23,G,,2,-,-,-,-,-,1,1,0,1.98,.927,,"$680,000","$655,000"
1086. Colby Cave,Philadelphia Flyers,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$655,000"
1087. MacKenze Stewart,Pittsburgh Penguins,,RFA,21,"D, LW",,0,0,0,0,0,,-,-,-,-,-,,"$630,000","$655,000"
1088. Macoy Erkamps,Pittsburgh Penguins,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$605,000","$655,000"
1089. Jalen Smereck,Winnipeg Jets,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$655,000"
1090. Brendan Leipsic,Dallas Stars,,RFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$653,333"
1091. Brett Lernout,Boston Bruins,,RFA,21,D,,2,0,0,0,-1,18:59,-,-,-,-,-,,"$660,000","$653,333"
1092. Jean Dupuy,Calgary Flames,,UFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$675,000","$653,333"
1093. Ben Harpur,Anaheim Ducks,,RFA,22,D,,6,0,0,0,-1,17:48,-,-,-,-,-,,"$655,000","$653,333"
1094. Rene Bourque,Florida Panthers,,UFA,35,LW,,65,12,6,18,-19,13:56,-,-,-,-,-,,"$650,000","$650,000"
1095. Justin Falk,San Jose Sharks,,UFA,28,D,,52,0,8,8,-3,13:41,-,-,-,-,-,,"$650,000","$650,000"
1096. JC Lipon,Montreal Canadiens,,RFA,24,RW,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1097. Andrew Miller,Nashville Predators,,UFA,28,C,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1098. Derek Grant,New York Islanders,,UFA,27,C,,46,0,4,4,-5,09:55,-,-,-,-,-,,"$650,000","$650,000"
1099. Max McCormick,Philadelphia Flyers,,UFA,25,LW,,7,0,0,0,-3,06:45,-,-,-,-,-,,"$650,000","$650,000"
1100. Oscar Lindberg,Chicago Blackhawks,,UFA,25,C,,65,8,12,20,2,10:49,-,-,-,-,-,,"$700,000","$650,000"
1101. Jamie McBain,Buffalo Sabres,,UFA,29,D,,3,0,0,0,-1,16:40,-,-,-,-,-,,"$650,000","$650,000"
1102. Derek Forbort,Detroit Red Wings,,RFA,25,D,,82,2,16,18,8,20:06,-,-,-,-,-,,"$650,000","$650,000"
1103. Jordan Weal,Washington Capitals,,UFA,25,"C, LW",,23,8,4,12,5,14:18,-,-,-,-,-,,"$650,000","$650,000"
1104. Anton Forsberg,New Jersey Devils,,RFA,24,G,,1,-,-,-,-,-,0,1,0,4.07,.852,,"$650,000","$650,000"
1105. Connor Brickley,Colorado Avalanche,,RFA,25,C,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1106. Quinton Howden,Washington Capitals,,UFA,25,"C, LW",,5,0,0,0,1,08:39,-,-,-,-,-,,"$650,000","$650,000"
1107. Ty Rattie,Tampa Bay Lightning,,RFA,24,RW,,9,0,2,2,-2,13:27,-,-,-,-,-,,"$650,000","$650,000"
1108. Sam Gagner,Los Angeles Kings,,UFA,27,"C, RW",,81,18,32,50,10,13:42,-,-,-,-,-,,"$650,000","$650,000"
1109. Brandon Gormley,Carolina Hurricanes,,UFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1110. Alex Stalock,Los Angeles Kings,,UFA,29,G,,2,-,-,-,-,-,1,1,0,1.51,.944,,"$650,000","$650,000"
1111. Jordan Schroeder,Minnesota Wild,,UFA,26,"C, RW",,37,6,7,13,5,09:46,-,-,-,-,-,,"$650,000","$650,000"
1112. Dylan DeMelo,Calgary Flames,,RFA,24,D,,25,1,7,8,2,15:53,-,-,-,-,-,,"$600,000","$650,000"
1113. Graham Black,Washington Capitals,,UFA,24,C,,0,0,0,0,0,,-,-,-,-,-,,"$675,000","$650,000"
1114. Sven Andrighetto,Nashville Predators,,RFA,24,RW,,46,7,16,23,1,17:29,-,-,-,-,-,,"$650,000","$650,000"
1115. Eric Tangradi,Philadelphia Flyers,,UFA,28,LW,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1116. Patrick Brown,Los Angeles Kings,,RFA,25,C,,14,0,0,0,-6,09:42,-,-,-,-,-,,"$650,000","$650,000"
1117. Dennis Robertson,Columbus Blue Jackets,,UFA,26,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1118. Brendan Woods,Nashville Predators,,UFA,25,LW,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1119. Victor Bartley,Toronto Maple Leafs,,UFA,29,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1120. Zach Trotman,Nashville Predators,,UFA,26,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1121. Chris Casto,New York Rangers,,RFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$650,000"
1122. Brian Lashoff,Montreal Canadiens,,UFA,27,D,,5,0,0,0,-3,12:30,-,-,-,-,-,,"$650,000","$650,000"
1123. Shane Harper,Calgary Flames,,UFA,28,RW,,14,2,1,3,-1,10:18,-,-,-,-,-,,"$650,000","$650,000"
1124. Daniel Walcott,Vegas Golden Knights,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$650,000"
1125. Braden Christoffer,Arizona Coyotes,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$650,000"
1126. Casey Nelson,Nashville Predators,,RFA,25,D,,11,0,0,0,-3,12:36,-,-,-,-,-,,"$650,000","$650,000"
1127. Marek Langhamer,Nashville Predators,,RFA,23,G,,1,-,-,-,-,-,0,0,0,3.75,.875,,"$673,334","$648,333"
1128. Joseph Blandisi,New York Islanders,,RFA,23,C,,27,3,6,9,-10,13:21,-,-,-,-,-,,"$715,000","$648,333"
1129. Philippe Myers,Washington Capitals,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$648,333"
1130. Michael McNiven,Detroit Red Wings,,RFA,20,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,$0,"$648,333"
1131. Zach Nastasiuk,Vegas Golden Knights,,RFA,22,RW,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$647,500"
1132. Connor Crisp,Detroit Red Wings,,UFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$646,667"
1133. Dalton Thrower,Pittsburgh Penguins,,UFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$648,750","$646,667"
1134. Cole Ully,Buffalo Sabres,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$646,667"
1135. Gemel Smith,Colorado Avalanche,,RFA,23,C,,17,3,3,6,-1,13:35,-,-,-,-,-,,"$670,000","$645,000"
1136. Eric Comrie,Chicago Blackhawks,,RFA,22,G,,1,-,-,-,-,-,1,0,0,4.07,.897,,"$575,000","$645,000"
1137. Anton Cederholm,Ottawa Senators,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$645,000"
1138. Dmitrii Sergeev,New Jersey Devils,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$632,500","$644,167"
1139. Markus Eisenschmid,Colorado Avalanche,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$605,000","$642,500"
1140. Cody Donaghey,Winnipeg Jets,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$641,667"
1141. Cameron Darcy,Carolina Hurricanes,,RFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$612,500","$641,667"
1142. Damir Sharipzyanov,Vancouver Canucks,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$600,000","$641,667"
1143. Nick Schneider,Tampa Bay Lightning,,RFA,20,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,$0,"$641,667"
1144. Matt Luff,Vegas Golden Knights,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$641,667"
1145. Bryan Rust,Minnesota Wild,,RFA,25,RW,,57,15,13,28,4,13:38,-,-,-,-,-,,"$620,000","$640,000"
1146. Nic Dowd,New York Rangers,,UFA,27,C,,70,6,16,22,-15,12:27,-,-,-,-,-,,"$630,000","$640,000"
1147. Andreas Martinsen,Carolina Hurricanes,,UFA,27,C,,64,3,4,7,-14,09:38,-,-,-,-,-,,"$640,000","$640,000"
1148. Tyler Ganly,Toronto Maple Leafs,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$615,000","$640,000"
1149. Trevor Murphy,Pittsburgh Penguins,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$615,000","$640,000"
1150. Martin Frk,New Jersey Devils,,RFA,23,RW,,2,0,0,0,-3,08:20,-,-,-,-,-,,"$650,000","$639,167"
1151. Chris Wagner,Los Angeles Kings,,UFA,26,C,,43,6,1,7,2,09:21,-,-,-,-,-,,"$625,000","$637,500"
1152. Colin McDonald,Los Angeles Kings,,UFA,32,RW,,3,1,0,1,1,09:01,-,-,-,-,-,,"$625,000","$637,500"
1153. Matt Lorito,Chicago Blackhawks,,UFA,27,"LW, RW",,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$637,500"
1154. Branden Troock,Columbus Blue Jackets,,UFA,23,RW,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$636,667"
1155. Petteri Lindbohm,Vancouver Canucks,,RFA,23,D,,7,0,0,0,-4,12:59,-,-,-,-,-,,"$645,000","$636,667"
1156. Hunter Warner,Vegas Golden Knights,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$610,000","$636,667"
1157. Vincent Dunn,Columbus Blue Jackets,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$630,000","$635,833"
1158. Nathan Walker,Dallas Stars,,RFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$635,000"
1159. Joe Hicketts,Dallas Stars,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$605,000","$635,000"
1160. Chase Balisy,St. Louis Blues,,RFA,25,C,,0,0,0,0,0,,-,-,-,-,-,,"$635,000","$635,000"
1161. Ken Appleby,Dallas Stars,,RFA,22,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$610,000","$635,000"
1162. Jonas Gunnarsson,Minnesota Wild,,UFA,25,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$635,000","$635,000"
1163. Jeremy Grégoire,St. Louis Blues,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$633,333"
1164. Scott Harrington,Buffalo Sabres,,RFA,24,D,,22,1,2,3,3,13:00,-,-,-,-,-,,"$632,500","$632,500"
1165. Andrew O'Brien,Anaheim Ducks,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$632,500","$632,500"
1166. Stefan Fournier,Montreal Canadiens,,UFA,25,RW,,0,0,0,0,0,,-,-,-,-,-,,"$632,500","$632,500"
1167. Tommy Hughes,Columbus Blue Jackets,,UFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$632,500","$632,500"
1168. Viktor Arvidsson,New Jersey Devils,,UFA,24,"LW, RW",,80,31,30,61,16,17:09,-,-,-,-,-,,"$640,000","$631,667"
1169. Felix Girard,New York Islanders,,RFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$640,000","$631,667"
1170. Troy Bourke,San Jose Sharks,,UFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$631,667"
1171. Tristan Jarry,San Jose Sharks,,RFA,22,G,,1,-,-,-,-,-,0,1,0,3.05,.880,,"$575,000","$630,833"
1172. Cole Cassels,Carolina Hurricanes,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$575,000","$630,833"
1173. Keegan Kanzig,Boston Bruins,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$575,000","$630,833"
1174. Kyle Burroughs,Arizona Coyotes,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$605,000","$630,000"
1175. Jonathan-Ismael Diaby,Florida Panthers,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$575,000","$629,167"
1176. Matt Murray,Pittsburgh Penguins,,RFA,23,G,,49,-,-,-,-,-,32,10,4,2.41,.923,,"$575,000","$628,333"
1177. Luke Glendening,Florida Panthers,,UFA,28,"C, RW, LW",,74,3,11,14,-10,12:54,-,-,-,-,-,,"$675,000","$628,333"
1178. Andreas Athanasiou,Tampa Bay Lightning,,RFA,22,C,,64,18,11,29,-7,13:27,-,-,-,-,-,,"$575,000","$628,333"
1179. Barclay Goodrow,Ottawa Senators,,RFA,24,"RW, C",,3,0,1,1,0,11:18,-,-,-,-,-,,"$635,000","$626,667"
1180. Ben Thomson,Boston Bruins,,RFA,24,LW,,3,0,0,0,-4,10:53,-,-,-,-,-,,"$635,000","$626,667"
1181. Brady Austin,Calgary Flames,,UFA,24,D,,5,0,0,0,0,16:05,-,-,-,-,-,,"$635,000","$626,667"
